"Appname","Date","Score","Text"
"To-Do List - Schedule Planner","Unknown",5,"I think..... Every lazy person should install this app 👍🏻"
"To-Do List - Schedule Planner","Unknown",5,"sangat membantu, could you make the pc version of this app, so i can update my schedule from my pc or mobile"
"To-Do List - Schedule Planner","Unknown",5,"gives me a new lifestyle and helps on focus on studies 👍❤"
"To-Do List - Schedule Planner","Unknown",5,"Best to-do list I've used, would definitely recommend. Love the ability to sync my lists between devices."
"To-Do List - Schedule Planner","Unknown",1,"Best"
"To-Do List - Schedule Planner","Unknown",5,"Good app ."
"To-Do List - Schedule Planner","Unknown",5,"This app is so good and I used to depend on it every day to do all my activities"
"To-Do List - Schedule Planner","Unknown",5,"it's a perfect app but if we can use to pro part, it will be better❤"
"To-Do List - Schedule Planner","Unknown",1,"Because I wake up at 10:00 clock when I put it on 7:00"
"To-Do List - Schedule Planner","Unknown",4,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Amazing app, I love so much!"
"To-Do List - Schedule Planner","Unknown",3,"Being forced to leave a review"
"To-Do List - Schedule Planner","Unknown",5,"𝚟𝚎𝚛𝚢 𝚐𝚘𝚘𝚍"
"To-Do List - Schedule Planner","Unknown",5,"Excellent app! And there is seriously no add!:)"
"To-Do List - Schedule Planner","Unknown",5,"best app to schedule yourself"
"To-Do List - Schedule Planner","Unknown",5,"it is helful"
"To-Do List - Schedule Planner","Unknown",5,"I use this for getting ready in school cause usually I am late and in a hurry but now I'm always early I love this app you should get it"
"To-Do List - Schedule Planner","Unknown",5,"Perfectly useful if you use it"
"To-Do List - Schedule Planner","Unknown",5,"Very very good I really really enjoyed and loved it 😊"
"To-Do List - Schedule Planner","Unknown",4,"it's a good app ✨"
"To-Do List - Schedule Planner","Unknown",5,"It's a good app overall I can tell"
"To-Do List - Schedule Planner","Unknown",5,"I Love This App..keeps Me Organised.."
"To-Do List - Schedule Planner","Unknown",4,"متوافق مع اللغة العربية، ولكن النص غير واضح"
"To-Do List - Schedule Planner","Unknown",5,"Really helpful"
"To-Do List - Schedule Planner","Unknown",5,"Very nice app to rember everything"
"To-Do List - Schedule Planner","Unknown",1,"Great app but I really, really do not want to see full screen unskippable ads in a to-do list app. I understand having to make money and I can live with ad banners but I really do not accept having to wait for an ad to play while managing to do tasks. Unjustifiable."
"To-Do List - Schedule Planner","Unknown",5,"Nice app"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Amazing"
"To-Do List - Schedule Planner","Unknown",5,"Wonderful app"
"To-Do List - Schedule Planner","Unknown",5,"The best app"
"To-Do List - Schedule Planner","Unknown",5,"Superb app"
"To-Do List - Schedule Planner","Unknown",5,"No unnecessary features, simplicity at it's best."
"To-Do List - Schedule Planner","Unknown",5,"Thank you for this app I like it, 💖"
"To-Do List - Schedule Planner","Unknown",4,"Ok"
"To-Do List - Schedule Planner","Unknown",5,"Good to use"
"To-Do List - Schedule Planner","Unknown",1,"Begging to buy premium version multiple times which is irritating"
"To-Do List - Schedule Planner","Unknown",5,"Nice app"
"To-Do List - Schedule Planner","Unknown",4,"Good To-Do list app! Don't like the amount of promts to get pro (hence the loss of a star) and how many features are locked behind the pay wall, but still good. Also, If you do decide to pay for Pro, you can get a one time fee (a rare occurance with apps these days)"
"To-Do List - Schedule Planner","Unknown",5,"I am not a bot and i like this app( says exactly like a bot)"
"To-Do List - Schedule Planner","Unknown",5,"Plz make it a multi check feature on the app would be sweet it would make sure you have everything caught up faster for people who have recurring to do objectives"
"To-Do List - Schedule Planner","Unknown",5,"It is a very good app"
"To-Do List - Schedule Planner","Unknown",4,"It helps me stay organized a lot! four star!"
"To-Do List - Schedule Planner","Unknown",4,"A pretty helpful and great app"
"To-Do List - Schedule Planner","Unknown",5,"It helps to make me feel productive day by day"
"To-Do List - Schedule Planner","Unknown",5,"Thank you so much I love it"
"To-Do List - Schedule Planner","Unknown",5,"It helps me very much and keep my routine organized."
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Nice n easy to use"
"To-Do List - Schedule Planner","Unknown",5,"Very good"
"To-Do List - Schedule Planner","Unknown",5,"magnificent app, wish it had sync with my laptop 🥲"
"To-Do List - Schedule Planner","Unknown",5,"Easy to use, and it really helps me do my tasks"
"To-Do List - Schedule Planner","Unknown",5,"This app has been a useful part of my day since I've had it. Very organized and well programmed product. Glad I bought the premium version!"
"To-Do List - Schedule Planner","Unknown",5,"So good"
"To-Do List - Schedule Planner","Unknown",5,"It's helpful"
"To-Do List - Schedule Planner","Unknown",1,"So expensive"
"To-Do List - Schedule Planner","Unknown",1,"Works fine except that a large amount of real estate in the app is taken up with a demand for a survey that will not go away no matter how many times you take it. Also if you buy the proversion. It still keeps indicating you can buy the proverbial. Baking me think I haven't already bought it. Thoughtless or bullying programming"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"The best app"
"To-Do List - Schedule Planner","Unknown",5,"Cool app"
"To-Do List - Schedule Planner","Unknown",5,"عاليه 👍👍"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",2,"It was the bees knees 😁 but you have done something and now when I put a new reminder in the task page it doesn't go to the designated time and it's all out of sync. It syncs in the calendar but then you can't complete in the calendar so then you have to go hunt in the tasks. It is so frustrating.😔"
"To-Do List - Schedule Planner","Unknown",5,"Does it allow me to link my activities with my husband's activities?"
"To-Do List - Schedule Planner","Unknown",5,"Very nicee"
"To-Do List - Schedule Planner","Unknown",5,"It's easy to use and very productive ❤️❤️"
"To-Do List - Schedule Planner","Unknown",5,"The app is very easy to use the Ui and ux is great. Kudos to the designer."
"To-Do List - Schedule Planner","Unknown",5,"Best ever"
"To-Do List - Schedule Planner","Unknown",5,"Best app"
"To-Do List - Schedule Planner","Unknown",5,"This is good app"
"To-Do List - Schedule Planner","Unknown",5,"Nice app"
"To-Do List - Schedule Planner","Unknown",5,"It is very useful"
"To-Do List - Schedule Planner","Unknown",5,"cool tho"
"To-Do List - Schedule Planner","Unknown",5,"Le dou las since estrellas por que puedo organisation mi dia a dia y apartment tiene calendars me fascinated la recommends muchu pero mucho expert Les guste tan bien a ustedes 👍😺😸Desdemona que aparesio en mi Vida no me e separate🤭☺😅💯👏y te relajas mucho al saber que tu dia esta organisado"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Does what it says"
"To-Do List - Schedule Planner","Unknown",5,"Nicee"
"To-Do List - Schedule Planner","Unknown",5,"NICE APP"
"To-Do List - Schedule Planner","Unknown",5,"The app is very useful to kids as well as fun"
"To-Do List - Schedule Planner","Unknown",5,"😍😍"
"To-Do List - Schedule Planner","Unknown",5,"It's an amazing app for using and interactive to but it has paid features that make it less useable"
"To-Do List - Schedule Planner","Unknown",5,"This app is helping me stay on track"
"To-Do List - Schedule Planner","Unknown",5,"Easy to use And very useful"
"To-Do List - Schedule Planner","Unknown",5,"So far easy and nice interface"
"To-Do List - Schedule Planner","Unknown",5,"Keren ngebtu banget"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"This app is the best😊"
"To-Do List - Schedule Planner","Unknown",5,"I like it. Minimal but effective. Cost for pro isn't that bad. It's not trying to do 100 things I don't need it to... just the things I need"
"To-Do List - Schedule Planner","Unknown",5,"It's good for study"
"To-Do List - Schedule Planner","Unknown",5,"I really love this app. I can't help but feel much better"
"To-Do List - Schedule Planner","Unknown",4,"Its good for students who are searching for free app for to do lists but if this application had more free access that would be really good"
"To-Do List - Schedule Planner","Unknown",5,"👍"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Great app"
"To-Do List - Schedule Planner","Unknown",4,"Good"
"To-Do List - Schedule Planner","Unknown",5,"جميل"
"To-Do List - Schedule Planner","Unknown",5,"Good apps"
"To-Do List - Schedule Planner","Unknown",5,"Very good thanks for the app"
"To-Do List - Schedule Planner","Unknown",5,"Amazing"
"To-Do List - Schedule Planner","Unknown",5,"✓👀👁️👀[😊🐂🌚] Best App in the{🧆} History of Google Play [🦜⭕🦜]Store, Other 🌎App of xXx can't [🏃🏃🚴🔥🐕‍🦺🤺]Beat This 👍✓👀👁️👀[😊🐂🌚]"
"To-Do List - Schedule Planner","Unknown",5,"smooth ux with minimal features this is what I was looking for"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",1,"Good"
"To-Do List - Schedule Planner","Unknown",5,"ممتاز جدا"
"To-Do List - Schedule Planner","Unknown",5,"It wonderful app l love it🥰👍👍"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Good app"
"To-Do List - Schedule Planner","Unknown",5,"really good app. Good for you to do list ♥️♥️"
"To-Do List - Schedule Planner","Unknown",5,"Very helpful for my day when I go to school."
"To-Do List - Schedule Planner","Unknown",5,"ITS PERFECT THE BEST"
"To-Do List - Schedule Planner","Unknown",5,"It's just it's just so amazing it reminds me and it makes it more funner to clean my room answer to my to do list"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Good for study"
"To-Do List - Schedule Planner","Unknown",5,"This app is sooo amazing ☺️. It keeps me organized and notified. Best app yet."
"To-Do List - Schedule Planner","Unknown",5,"Very good"
"To-Do List - Schedule Planner","Unknown",4,"Nice app"
"To-Do List - Schedule Planner","Unknown",4,"Realy helped with reminding me to do things I've been avoiding do 4 stars"
"To-Do List - Schedule Planner","Unknown",5,"this app so much good"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Nice 🙂"
"To-Do List - Schedule Planner","Unknown",2,"marking a task as done accidentally then reversing that change clears whether that task was set to weekly or not (i havent tested other settings for it) which is pretty annoying since you often end up missing tasks if you don't notice something is missing"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Easy way to to complete tasks I love it very much very simple and useful."
"To-Do List - Schedule Planner","Unknown",5,"Great app for keeping everything organized!! Recommend!!"
"To-Do List - Schedule Planner","Unknown",4,"Good job ☀️"
"To-Do List - Schedule Planner","Unknown",1,"Good"
"To-Do List - Schedule Planner","Unknown",5,"good simple effecient app with not too many ads or pay walls"
"To-Do List - Schedule Planner","Unknown",2,"Things I did not love: -the app continuously sends notifications to add tasks or check out how you've done for the day. -it runs as a background alarm for notifications -the interface is not optimized for organization"
"To-Do List - Schedule Planner","Unknown",5,"Mind blowing app"
"To-Do List - Schedule Planner","Unknown",5,"Easyyy , not complicated at all Smooth working💫"
"To-Do List - Schedule Planner","Unknown",4,"I LOVE IT!! BUT YOU SHOULD ADD SOMETHING MORE BUT THE APP IS AMAZINGGG🩷🎀❤️"
"To-Do List - Schedule Planner","Unknown",5,"Beautiful app"
"To-Do List - Schedule Planner","Unknown",5,"Very good app"
"To-Do List - Schedule Planner","Unknown",5,"Perfect"
"To-Do List - Schedule Planner","Unknown",5,"Amazing app"
"To-Do List - Schedule Planner","Unknown",5,"Best app loving it✨✨✨✨"
"To-Do List - Schedule Planner","Unknown",5,"Perfect and usefull."
"To-Do List - Schedule Planner","Unknown",5,"I love this app so much 💖 it helped you a lot"
"To-Do List - Schedule Planner","Unknown",5,"nice apps"
"To-Do List - Schedule Planner","Unknown",5,"Nice app I cam Track What I am doing"
"To-Do List - Schedule Planner","Unknown",5,"This apps is crazy!!, I love this app it helps me to improve my dialy task everyday"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"𝚗𝚒𝚌𝚎"
"To-Do List - Schedule Planner","Unknown",1,"Not good enough for free users"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"I feel that you don't need to add subription otherwise overall is good 😊 and don't give more adds thanks 👍🏻"
"To-Do List - Schedule Planner","Unknown",5,"😍☺️"
"To-Do List - Schedule Planner","Unknown",5,"Love it so much,very"" organiseable and usefull"
"To-Do List - Schedule Planner","Unknown",5,"Dang this thing don't have adsI love this"
"To-Do List - Schedule Planner","Unknown",4,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"This app is very convenient and and it's very good very very good i think that is this app is best for students as i am student i think this app is very good i give this by start 5 this is good very good"
"To-Do List - Schedule Planner","Unknown",5,"idk what to say... The app is great that's all"
"To-Do List - Schedule Planner","Unknown",5,"This app is exceptional, I just downloaded it today and I can say it's awesome"
"To-Do List - Schedule Planner","Unknown",5,"I like it .👍"
"To-Do List - Schedule Planner","Unknown",1,"I pay for the app. Suddenly there's a banner at the bottom telling me my opinion matters, taking up space on my screen, impossible to remove! Well, here's my opinion: I am done using the app now. What is that nonsense? Stop taking up my screen space! I PAID FOR A LIFETIME SUB. I shouldn't have space taken up by ads! And yes, that includes asking me to fill in a survey! What's the point in paying if I still see irrelevant nonsense on my screen? Can't trust it not to happen again so switching app"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",4,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Very good"
"To-Do List - Schedule Planner","Unknown",5,"Very nice app"
"To-Do List - Schedule Planner","Unknown",2,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Beautiful app"
"To-Do List - Schedule Planner","Unknown",5,"Very good application"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"This app was a very good app but I think it is little problem for eyes"
"To-Do List - Schedule Planner","Unknown",5,"Good well"
"To-Do List - Schedule Planner","Unknown",5,"Efficient"
"To-Do List - Schedule Planner","Unknown",5,"Awesome app"
"To-Do List - Schedule Planner","Unknown",4,"If this had a way to export the tasks based on the categories to some other format like csv, txt, pdf etc i'd probably buy it in an instant. I want to be able to somehow have a way to work with the data I produced on the outside of the app."
"To-Do List - Schedule Planner","Unknown",5,"Loving how planned out and managed this app keeps my daily life, so much load has been taken out. Wonderful app."
"To-Do List - Schedule Planner","Unknown",5,"Good app frr🥱 u won't regret it... there's no ads or anything annoying and it's so easy to use as it will show u how the app shall be used the minute u download it, it doesn't need a lot to start ur journey with ""TO-DO LIST"" app"
"To-Do List - Schedule Planner","Unknown",5,"I love to do list schedule planner because it is the best app I can freely type in what I want to do next day and it will automatically save and there's a button for when you're done this is very convenient and I love it I'm already obsessed with it I don't know how much time I've been looking for a planner just like this this is the best decision ever you can have multiple to-do lists without a problem this is such a good app it's rare for one of these that's all the experience I can share"
"To-Do List - Schedule Planner","Unknown",5,"I just used for 1 second and the experience was amazing byeeee download it"
"To-Do List - Schedule Planner","Unknown",5,"This app made me be more productive than Ever! I watched a Tiktok saying that this app could change your life forever, and the Tiktok was true! Definatly would reccomend this app if your a lazy person, and you wanna be a better you 𐙚"
"To-Do List - Schedule Planner","Unknown",5,"Very effective for study purpose"
"To-Do List - Schedule Planner","Unknown",1,"Paid app & it's expensive!"
"To-Do List - Schedule Planner","Unknown",5,"Perfect App"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Best app"
"To-Do List - Schedule Planner","Unknown",5,"Ek no"
"To-Do List - Schedule Planner","Unknown",5,"Nice to list app"
"To-Do List - Schedule Planner","Unknown",5,"Okkk"
"To-Do List - Schedule Planner","Unknown",5,"It so good for kids my mom and dad are so proud that l remember to do my chores"
"To-Do List - Schedule Planner","Unknown",4,"best"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Nice app"
"To-Do List - Schedule Planner","Unknown",5,"It helped me follow my routine properly in order"
"To-Do List - Schedule Planner","Unknown",5,"Good app"
"To-Do List - Schedule Planner","Unknown",5,"گود"
"To-Do List - Schedule Planner","Unknown",5,"Is a great reminder app is so great so I rate it 5 stars"
"To-Do List - Schedule Planner","Unknown",5,"Helps me"
"To-Do List - Schedule Planner","Unknown",5,"This app is the best to do list app"
"To-Do List - Schedule Planner","Unknown",5,"Good to go app..."
"To-Do List - Schedule Planner","Unknown",5,"Great app"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",3,"I'd rate 5 stars without subscription. Fuq subscriptions. I'm to inflated"
"To-Do List - Schedule Planner","Unknown",5,"Good 👍"
"To-Do List - Schedule Planner","Unknown",5,"Nice fun to use"
"To-Do List - Schedule Planner","Unknown",5,"Useful"
"To-Do List - Schedule Planner","Unknown",5,"I LOVE ITT💗💗💗"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"This is such a nice and great app 👏 Definitely recommended. This has become my go to app for managing daily tasks. Such an intuitive and beautiful user friendly ui."
"To-Do List - Schedule Planner","Unknown",5,"very good✨️🪼"
"To-Do List - Schedule Planner","Unknown",5,"This aap is very perfect for us"
"To-Do List - Schedule Planner","Unknown",5,"Good"
"To-Do List - Schedule Planner","Unknown",5,"Reminders for tasks are good"
"To-Do List - Schedule Planner","Unknown",5,"Its good"
"To-Do List - Schedule Planner","Unknown",5,"I love it! It helps me through my list of chores, schoolworks!"
"To-Do List - Schedule Planner","Unknown",5,"awasome"
"To-Do List - Schedule Planner","Unknown",5,"The app is awesome !"
"To-Do List - Schedule Planner","Unknown",1,"Useless without subscription. Cannot set periodic tasks of any kind, weekdays or monthly, etc. without paid subscription. Useless."
"To-Do List - Schedule Planner","Unknown",4,"It's good so far i just wish they would add where you could see all of it"
"To-Do List - Schedule Planner","Unknown",5,"Good app But it's subscription is very costly, not worthy for daily Routine application"
"To-Do List - Schedule Planner","Unknown",5,"Good app"
"To-Do List - Schedule Planner","Unknown",5,"Cute"
"To-Do List - Schedule Planner","Unknown",5,"Super"
"To-Do List - Schedule Planner","Unknown",5,"Goodieeeee"
"To-Do List - Schedule Planner","Unknown",5,"perfect place for me"
"To-Do List - Schedule Planner","Unknown",3,"Josss"
"To-Do List - Schedule Planner","Unknown",5,"Amazing"
"To-Do List - Schedule Planner","Unknown",5,"Nice"
"To-Do List - Schedule Planner","Unknown",5,"Gud"
"To-Do List - Schedule Planner","Unknown",5,"Good app"
"To-Do List - Schedule Planner","Unknown",4,"I lie this app, compared to other apps the functions are easy to understand. Its not difficult to use however I wish there was an easier way to delete tasks and a way to countdown for each task like a timer popping up for each task. Other than that very straightforward app. Does what it says. Really nice."
