"Appname","Date","Score","Text"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very Chitar Company demand on money, I have already paid his EMI"
"Dhani: UPI, Cards & Bills","Unknown",3,"Good experience"
"Dhani: UPI, Cards & Bills","Unknown",1,"It is very bad experience It is fake bank"
"Dhani: UPI, Cards & Bills","Unknown",5,"Awesome service"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good aal"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fake loan app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Slow"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fastag recharge not wark? Add money not working"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fraud application"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fraud company"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad experience...fake dhani app.. executive wrongly promise to approval loan"
"Dhani: UPI, Cards & Bills","Unknown",1,"Not login of your password expired"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani froud app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fraud"
"Dhani: UPI, Cards & Bills","Unknown",1,"Froud app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani froud h bhaiyo mere 7000 rupe le chuke h or b phone bhi nhi utha rha or dhmki bhi de rha h mujhe rupe ki jrut thi to mene loan lene ka socha or isne phele 1000 rupe mange fir 2000 ese ese krte krte mere 7000 rupe le liye fir or mang rha tha bhai or ab dhmki de rha h or rupe bhi return nhi kr rha 😔"
"Dhani: UPI, Cards & Bills","Unknown",2,"Worth"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very Bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"No ⚡ danger"
"Dhani: UPI, Cards & Bills","Unknown",5,"My pan card kyc not opening"
"Dhani: UPI, Cards & Bills","Unknown",1,"They first overcharged subscription charges, I requested them to stop my services as it's not worth being charged on subscription charges... but they kept charging.. finally when I stopped paying, then they started harassment over calls, I had to send a legal notice for which I never got a response.. now after 2 years they again started sending threatening messages"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad service I have active 3 loan closed 17/11/2024 and cibil report show me 2 loan closed 1 account active i have many mails and calls not shoutout my problem dhani app not properly work show me active loan v.v.v.v.bad service"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad experience first asked to pay 1999 Later 5999 and been harassing very bad never trust such"
"Dhani: UPI, Cards & Bills","Unknown",1,"This aaps false Loans activate falto aaps may CIBIL score down . applying me but not many credit may any account .but may CIBIL score show loans active . May pan card missuse this aaps."
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani is froud app"
"Dhani: UPI, Cards & Bills","Unknown",5,"Nice app very quick payment"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good 💯"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very very very duffer. Worst expirience they will ask for deposit amt of 650 like this only they will ask 10000 for offer of tenthousad loan amt dont even try to apply this appp they took my 5k and didnt even give the loan and not app open service"
"Dhani: UPI, Cards & Bills","Unknown",5,"It's good and excellent app"
"Dhani: UPI, Cards & Bills","Unknown",1,"This app is a fraud correct numbers to talk with customer care when you downloading this app please make sure that all like is fine or not"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad experience in aap and fraude aap in Chetan Ramesh dhuri assistant manager dhani aap in very fraude man and return my money 1245 rupeey"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bed aap"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bakwass"
"Dhani: UPI, Cards & Bills","Unknown",1,"This are very bad and very bad customer care services and all the ans people are sending money to bank tha transaction tax minimum 10 rupees and 2.5%tax maximum on Then I realised don't use this app and I was detected this app 😡"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good 👍"
"Dhani: UPI, Cards & Bills","Unknown",1,"Froud he loan hogai bolkr paisa khagya he mera"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bad experience in this app charges double late fee Collection agent daily visit at home harassing the family members request for the waiver not giving the late fees waiver they told us BNPL is not providing any waiver on late fees I want waiver 100% then I will pay my used principal amount even RBI I have mailed to RBI"
"Dhani: UPI, Cards & Bills","Unknown",1,"Not good"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani account permanently closed"
"Dhani: UPI, Cards & Bills","Unknown",1,"Wrong password problem help me sir"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bary Bade App"
"Dhani: UPI, Cards & Bills","Unknown",1,"😭"
"Dhani: UPI, Cards & Bills","Unknown",1,"Worst App Fraud Customer"
"Dhani: UPI, Cards & Bills","Unknown",1,"Transaction Failed Amount Deducted Not Refunded"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad please not use this app decrease your cibil score"
"Dhani: UPI, Cards & Bills","Unknown",5,"This app giving real cashback"
"Dhani: UPI, Cards & Bills","Unknown",4,"Not eligible"
"Dhani: UPI, Cards & Bills","Unknown",4,"Sumit Kumar Raj"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"Rubbish app."
"Dhani: UPI, Cards & Bills","Unknown",1,"Very Bad app froud app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bad 😞 and fake prosess"
"Dhani: UPI, Cards & Bills","Unknown",1,"This app is worst. Please don't trust on this app."
"Dhani: UPI, Cards & Bills","Unknown",5,"Ok"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad service"
"Dhani: UPI, Cards & Bills","Unknown",1,"Dhani application wale froad kar rahe hain meri contact list per phone kar rahe hain gali galauj kar rahe hain bahut ganda kam kar rahe hain main payment kar chuka hun fir bhi Mere sath Aisa Ho Raha hai"
"Dhani: UPI, Cards & Bills","Unknown",5,"Froud company 🤣💀"
"Dhani: UPI, Cards & Bills","Unknown",5,"Exelent"
"Dhani: UPI, Cards & Bills","Unknown",1,"best"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good 👍"
"Dhani: UPI, Cards & Bills","Unknown",1,"Froud aplication"
"Dhani: UPI, Cards & Bills","Unknown",1,"Most faltu app loan k nam pe mujhse 25k rupee lut liya one star v jyada hoga dena"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fraud Buldhana Dist ARC Mangesh Kubhar E-Code 344149 My Payment Has been done."
"Dhani: UPI, Cards & Bills","Unknown",1,"Sabse gatiya app h ....loan dipartment to usse bhi jada gatiya or ... customer care support to itna gatiya h ki uske liye koi word ho nahi h"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very poor service they never received help line calls fraud loan services"
"Dhani: UPI, Cards & Bills","Unknown",2,"Your company is froud my loan is closed but why to show i am complain to againest your company to rbi"
"Dhani: UPI, Cards & Bills","Unknown",1,"Froud application he dhani ke agent ko baat krne ki tamiz nhi he logo ke sath froud krte he bahut harrasment krte he"
