"Appname","Date","Score","Text"
"Photo Editor by BeFunky","Unknown",5,"Absolutely amazing and helpful app! I'm an author, and this is super helpful in creating my designs!"
"Photo Editor by BeFunky","Unknown",5,"on the object eraser works SO good"
"Photo Editor by BeFunky","Unknown",5,"Very good application"
"Photo Editor by BeFunky","Unknown",1,"Only for purchase"
"Photo Editor by BeFunky","Unknown",5,"Amazing app"
"Photo Editor by BeFunky","Unknown",2,"Love this APP, but it doesn't allowed me to upgrade to Plus... what's going on? (android version)"
"Photo Editor by BeFunky","Unknown",1,"almost everything is locked with a paywall. No good features / effects for free"
"Photo Editor by BeFunky","Unknown",5,"Taured Drunken child"
"Photo Editor by BeFunky","Unknown",1,"Has the upside down logo of ibis paint dummy"
"Photo Editor by BeFunky","Unknown",5,"its nice"
"Photo Editor by BeFunky","Unknown",5,"I love how you can remove objects and backgrounds and everything. I have it is a bookmark on my laptop and so this app is really nice to have."
"Photo Editor by BeFunky","Unknown",5,"Excellente ممتاز"
"Photo Editor by BeFunky","Unknown",5,"Amazing app. Upscale could do with being upto 8x."
"Photo Editor by BeFunky","Unknown",5,"Best app for editing photos"
"Photo Editor by BeFunky","Unknown",1,"Don't download this app if u want to edit flyers for free. This is a waste of time . Rather download flyer maker guys."
"Photo Editor by BeFunky","Unknown",1,"Deceptive! Says free bit asks payment even for trial. DON'T DOWNLOAD!"
"Photo Editor by BeFunky","Unknown",5,"excellent"
"Photo Editor by BeFunky","Unknown",4,"Update: Lately has been telling me it can't load my pictures after I select them. I just needed a simple photo editor. This works well. I would like to see more frames available, but not really complaining since it's free. I use it often."
"Photo Editor by BeFunky","Unknown",1,"Gkoy"
"Photo Editor by BeFunky","Unknown",1,"Still has a vast array of options, but getting rid of the more simplified, mobile-friendly version was a BAD idea. It is SO clunky and hard to navigate now, even with my small fingertips. After years of use I'm gonna have to find another photo editing app now ✌️"
"Photo Editor by BeFunky","Unknown",1,"Poor!! Would not recommend to anyone . Have wasted a lot of time with it and worthless for sure."
"Photo Editor by BeFunky","Unknown",5,"It allows you to just be as funky as you want to be. Can you get to that?"
"Photo Editor by BeFunky","Unknown",1,"The app is really cool, but they have a manipulative strategy where they wait until you've sunk a lot of time into a certain project then they say that you must upgrade to premium. It would be nice to k ow which features I am allowed to use for free."
"Photo Editor by BeFunky","Unknown",5,"great"
"Photo Editor by BeFunky","Unknown",1,"This New feature is not working well"
