Appname,Date,Score,Text,text
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 😊,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Great app...👍,great app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,2,This app was so good but withdrawal cancel problem hai big issue,this app was so good but withdrawal cancel problem hai big issue
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"Hanging issue, no helpfull features in option and chain",hanging issue no helpfull features in option and chain
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice app,nice app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice appp i am happy,nice appp i am happy
"Groww Stocks, Mutual Fund, IPO",Unknown,5,wonderful,wonderful
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very impresiv,very impresiv
"Groww Stocks, Mutual Fund, IPO",Unknown,5,naic,naic
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,This app is very good.,this app is very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍🏻,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app.,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice app,nice app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good👍👍👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice 👍👍,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Super App,super app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Absolutely fantastic experience 🎗,absolutely fantastic experience
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 🙂👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,I love it and survive my life,i love it and survive my life
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Worst trading and app,worst trading and app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good experience,good experience
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,user friendly app,user friendly app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,wow.. Just like a wow... superb...,wow just like a wow superb
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice grow,nice grow
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app for financial services,good app for financial services
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Easy,easy
"Groww Stocks, Mutual Fund, IPO",Unknown,1,propal gileche,propal gileche
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best 👌 👍 💯,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very Nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good app for direct investment in MF,good app for direct investment in mf
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super 👍,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good till date ✨️,very good till date
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,💐🙏💐👌👌Grow is going Growwww,grow is going growwww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,amazing,amazing
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very comfortable,very comfortable
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best grow app,best grow app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍🙂 nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,to good 👍 thanks for everything,to good thanks for everything
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice aap,nice aap
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,exilant,exilant
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice app for beginners,nice app for beginners
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,"easyisy app to learn how to invest in share, trading, mutual funds, NFO.",easyisy app to learn how to invest in share trading mutual funds nfo
"Groww Stocks, Mutual Fund, IPO",Unknown,2,Support system does not work we can write problem to solve problems.....and its application does not work properly when needed most .....,support system does not work we can write problem to solve problemsand its application does not work properly when needed most
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent 👌👍,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,everything is good 👍 easy to use,everything is good easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Issue resolved,issue resolved
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,mashallah mashallah,mashallah mashallah
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"I like this app since beginning. using it from last 4 years. simple user interface, easy to use. well done Groww. try to add some algo software as well and lower option trading price to half, you guys will rock for sure . thanks",i like this app since beginning using it from last years simple user interface easy to use well done groww try to add some algo software as well and lower option trading price to half you guys will rock for sure thanks
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Low returns,low returns
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Guru has brought a huge change in my life.,guru has brought a huge change in my life
"Groww Stocks, Mutual Fund, IPO",Unknown,5,MTF system is really good 👍👍👍,mtf system is really good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Besti,besti
"Groww Stocks, Mutual Fund, IPO",Unknown,5,this is the better app compared to other app,this is the better app compared to other app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good not for traders for brokerage,good not for traders for brokerage
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Best Service,best service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very useful for me,very useful for me
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Total fraud hai ye log hidden charges hai inke bhot sare time to time paisa kat ta rhega vo bhi kafhi bada amount,total fraud hai ye log hidden charges hai inke bhot sare time to time paisa kat ta rhega vo bhi kafhi bada amount
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,1,High brokerage for retail,high brokerage for retail
"Groww Stocks, Mutual Fund, IPO",Unknown,2,"मुझे अब groww बेकार लगने लगा है। इसमें सबसे बड़ा समस्या तो यही है कि चार्ट पर SL या position शो नही होता है और ना ही चार्ट पर से कोई SL या कोई भी ऑर्डर लगा सकते हो। चार्ट पर अगर PLUS वाले आइकॉन पर क्लिक करो तो हॉरिजोंटल लाइन ड्रॉ हो जाता है। जबकि और सभी ब्रोकर के चार्ट पर जब उस पर क्लिक करो तो BUY/SELL, SL का ऑप्शन ओपन होता है जिससे कि ट्रेड लेने और EXITE होने में कोई भी समय नही लगता है। मै वेब टर्मिनल की बात कर रहा हूँ।",मझ अब groww बकर लगन लग ह इसम सबस बड़ समसय त यह ह क चरट पर sl य position श नह हत ह और न ह चरट पर स कई sl य कई भ ऑरडर लग सकत ह चरट पर अगर plus वल आइकन पर कलक कर त हरजटल लइन डर ह जत ह जबक और सभ बरकर क चरट पर जब उस पर कलक कर त buysell sl क ऑपशन ओपन हत ह जसस क टरड लन और exite हन म कई भ समय नह लगत ह म वब टरमनल क बत कर रह ह
"Groww Stocks, Mutual Fund, IPO",Unknown,5,wonderful broker in india,wonderful broker in india
"Groww Stocks, Mutual Fund, IPO",Unknown,5,A good and Easy Platform for Trading,a good and easy platform for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,4,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,bs ismay volum nahi aatah,bs ismay volum nahi aatah
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good treding,good treding
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"Customer care service, wake up man its been 2000 years now and you still doesn't replied on my issue",customer care service wake up man its been years now and you still doesnt replied on my issue
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,1,More options to see mutual fund and stocks by categories wise.,more options to see mutual fund and stocks by categories wise
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best platform,best platform
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good for me🩵,good for me
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good work,good work
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super groww sir,super groww sir
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very useful,very useful
"Groww Stocks, Mutual Fund, IPO",Unknown,5,superb app,superb app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,fonts are very small.. this is the only issue,fonts are very small this is the only issue
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good Trading Platform and immediate response resulting missile Speed solution.Nice Features and transparent as well. Thanks,good trading platform and immediate response resulting missile speed solutionnice features and transparent as well thanks
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,1,मत डाउनलोड करो लाइव शेयर market से इस मार्केट पे स्टॉक का रेट कम दिखाता है और फ्यूचर एंड ऑप्शन में आपके साथ बहुत ठगी होगी लाइव मार्केट में रेट 100 रुपया चलता होगा और ये आपको 97 बताएंगे,मत डउनलड कर लइव शयर market स इस मरकट प सटक क रट कम दखत ह और फयचर एड ऑपशन म आपक सथ बहत ठग हग लइव मरकट म रट रपय चलत हग और य आपक बतएग
"Groww Stocks, Mutual Fund, IPO",Unknown,2,"Very bad experience on deposit amount. My 1,00,000 /-₹did not refund for 4 to 5 days so I big loss on trading",very bad experience on deposit amount my did not refund for to days so i big loss on trading
"Groww Stocks, Mutual Fund, IPO",Unknown,4,supeb,supeb
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍,
"Groww Stocks, Mutual Fund, IPO",Unknown,3,"It's only fair that the platform handles tax calculations, not the users. I mean, you're already charging fees, so it's reasonable to expect you to take care of the tax side of things too. Think about it, if you made tax calculations easy and straightforward, it would make a big difference to users. It would simplify their lives and make using the platform a more enjoyable experience. Plus, it would show that you're committed to making things easy and convenient for them. That's all.",its only fair that the platform handles tax calculations not the users i mean youre already charging fees so its reasonable to expect you to take care of the tax side of things too think about it if you made tax calculations easy and straightforward it would make a big difference to users it would simplify their lives and make using the platform a more enjoyable experience plus it would show that youre committed to making things easy and convenient for them thats all
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Paiso ka len den smoothly hona chahiye....is app se jab bhi lagao 8-10 din k liye paise atak he jate hai...jab tak aapke pas fund nahi ho to bs baithe rho... Isko improvise krna chahiye groww team ko qki baki app se sb kuch smoothly hota hai or upar se contact bhi nahi ho pata hai help k liye....bad experience with groww,paiso ka len den smoothly hona chahiyeis app se jab bhi lagao din k liye paise atak he jate haijab tak aapke pas fund nahi ho to bs baithe rho isko improvise krna chahiye groww team ko qki baki app se sb kuch smoothly hota hai or upar se contact bhi nahi ho pata hai help k liyebad experience with groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,🥰,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super groww aap,super groww aap
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,over brokerage charges,over brokerage charges
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"sooperb for beginners , thnx groww team",sooperb for beginners thnx groww team
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,achha app hai babuu,achha app hai babuu
"Groww Stocks, Mutual Fund, IPO",Unknown,5,excellent service,excellent service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,the most easy to operate,the most easy to operate
"Groww Stocks, Mutual Fund, IPO",Unknown,1,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,gud,gud
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,FINE,fine
"Groww Stocks, Mutual Fund, IPO",Unknown,5,beautiful,beautiful
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy and trusted,easy and trusted
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awsm,awsm
"Groww Stocks, Mutual Fund, IPO",Unknown,5,tumba help ago app,tumba help ago app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,3,App lagging,app lagging
"Groww Stocks, Mutual Fund, IPO",Unknown,5,thank you 😊🙏,thank you
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,My 3 year expreance best app,my year expreance best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 😊😊😊👍👍👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best app for Investment,best app for investment
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,real app,real app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,1,vary bad 👎 😑,vary bad
"Groww Stocks, Mutual Fund, IPO",Unknown,3,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,easy to use,easy to use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very,very
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Goodapp,goodapp
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best trading app ever,best trading app ever
"Groww Stocks, Mutual Fund, IPO",Unknown,5,💲💰🤑,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good one app,good one app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very First Service,very first service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app for stocks,best app for stocks
"Groww Stocks, Mutual Fund, IPO",Unknown,5,it is very nice,it is very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,this is a nice app for trading,this is a nice app for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice work,nice work
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Wrost app,wrost app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,op,op
"Groww Stocks, Mutual Fund, IPO",Unknown,5,super,super
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Font size very low and unable to see in option trading please check and upgrade it,font size very low and unable to see in option trading please check and upgrade it
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice 👍,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good 👍,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,simple interface and easy use,simple interface and easy use
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good and easy to understand app,very good and easy to understand app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good experience,good experience
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Excellent,excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app fo trending,best app fo trending
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good to go,good to go
"Groww Stocks, Mutual Fund, IPO",Unknown,5,happy,happy
"Groww Stocks, Mutual Fund, IPO",Unknown,3,"Everything is ok but very poor customer care service,,, don't receive any phone calls, kindly update ur customer service, thankyou",everything is ok but very poor customer care service dont receive any phone calls kindly update ur customer service thankyou
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,Jai Shri ram,jai shri ram
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"Bekar , option chart occasionaly freeze , stock chart does not open most of time take 1 min . Price does not move tick by tick",bekar option chart occasionaly freeze stock chart does not open most of time take min price does not move tick by tick
"Groww Stocks, Mutual Fund, IPO",Unknown,5,acha ha,acha ha
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍 nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good platform to grow your money...,good platform to grow your money
"Groww Stocks, Mutual Fund, IPO",Unknown,5,This aap is best for trading,this aap is best for trading
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Too good,too good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,It is a very good app for investment I liked it 😃,it is a very good app for investment i liked it
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"Pathetic experience, my account is not activated for the last 14 days. Customer service is pathetic as they don't provide any solution? Why it is taking more than 14 day to active any account? If you want details, I'm ready to provide everything here?",pathetic experience my account is not activated for the last days customer service is pathetic as they dont provide any solution why it is taking more than day to active any account if you want details im ready to provide everything here
"Groww Stocks, Mutual Fund, IPO",Unknown,1,It not working properly many time facing issue in selling and buying.,it not working properly many time facing issue in selling and buying
"Groww Stocks, Mutual Fund, IPO",Unknown,1,This no good app of stock and trading ... If you use this app 2-3 day ... 3 day app will stuck .... And customer care also no response. I am also facing the problem..... Plz friend don't use this app ... Other app is much better then this app ... Thankuu,this no good app of stock and trading if you use this app day day app will stuck and customer care also no response i am also facing the problem plz friend dont use this app other app is much better then this app thankuu
"Groww Stocks, Mutual Fund, IPO",Unknown,1,App always run slow when getting profit In volatile market Very bad app,app always run slow when getting profit in volatile market very bad app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,best app,best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice groww,nice groww
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good.... very fast service...,good very fast service
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,"very fast response, excellent",very fast response excellent
"Groww Stocks, Mutual Fund, IPO",Unknown,5,1 year 6 month complete hone ke bad bhi grow Ne Abhi gift voucher provide nahin karvaya Hai touch barabar padta hai Sabse Badi Kami hamen yahi lagi Hai Bus,year month complete hone ke bad bhi grow ne abhi gift voucher provide nahin karvaya hai touch barabar padta hai sabse badi kami hamen yahi lagi hai bus
"Groww Stocks, Mutual Fund, IPO",Unknown,1,best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,2,100 % easy trading,easy trading
"Groww Stocks, Mutual Fund, IPO",Unknown,1,Very slow after my last update of this app,very slow after my last update of this app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,supper,supper
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,NYC application,nyc application
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nisc,nisc
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesome,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good luck for your career,good luck for your career
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,ok,ok
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,4,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good app,good app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best,best
"Groww Stocks, Mutual Fund, IPO",Unknown,1,"1. Intraday BSE stoploss orders cannot be edited, everytime I have to delete and create new order. 2. Notifications arrive very late. Sometimes it doesn't sound the bell. (battery saver for groww is turned off) 3. On the order placing page price movement reflects very slowly. 4. First 500 api calls of the day is fast, then all api calls become superslow. Again next first 500 calls become fast. 5. The smooth curve graph (not candlestick) is completely wrong when a stock is listed < 1month.",intraday bse stoploss orders cannot be edited everytime i have to delete and create new order notifications arrive very late sometimes it doesnt sound the bell battery saver for groww is turned off on the order placing page price movement reflects very slowly first api calls of the day is fast then all api calls become superslow again next first calls become fast the smooth curve graph not candlestick is completely wrong when a stock is listed month
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good and easy application,good and easy application
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,godd,godd
"Groww Stocks, Mutual Fund, IPO",Unknown,5,nice 👍,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,1,I lost my gmail account cant sign in now,i lost my gmail account cant sign in now
"Groww Stocks, Mutual Fund, IPO",Unknown,5,if df,if df
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Best app for investment,best app for investment
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Very good 😊,very good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Baler app,baler app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,superb,superb
"Groww Stocks, Mutual Fund, IPO",Unknown,5,😍😍,
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very good this app so amazing for all user kindly requested to aap trader tread very carefully it's benefits and challenges,very good this app so amazing for all user kindly requested to aap trader tread very carefully its benefits and challenges
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good 👍,good
"Groww Stocks, Mutual Fund, IPO",Unknown,2,Average,average
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,wow 😲,wow
"Groww Stocks, Mutual Fund, IPO",Unknown,5,IT IS THE BEST APP,it is the best app
"Groww Stocks, Mutual Fund, IPO",Unknown,5,good,good
"Groww Stocks, Mutual Fund, IPO",Unknown,5,very nice,very nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,awesome,awesome
"Groww Stocks, Mutual Fund, IPO",Unknown,5,Nice,nice
"Groww Stocks, Mutual Fund, IPO",Unknown,5,👍👍👍👍👍👍👍👍,
