"Appname","Date","Score","Text"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"I started using this app in 2019. It's good for Mutual Fund investment but not for stocks as they don't show financials of any company which is important to understand companies performance & for that have to move to different app. Also, instead of one time, ask to give biometric twice during login. Previous experience for different issue: Support is not that helpful."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Kyc problem After submitting Name showing Somthing went wrong."
"Paytm Money: Stocks, MF, IPO","Unknown",3,"Where is ETF section it should be in separate...Give color blue or whatever for section.. stock and MF and NPS and ETF"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Regarding statements there's no view option to see just what is happening, only e-mail to address. Please provide view option also of last week details"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Wrost services"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Not opening"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Don't trust them , they are bound to doom with the current customers care services. Lost my trust!"
"Paytm Money: Stocks, MF, IPO","Unknown",2,"Previous version was better. Same date %age change in portfolio not showing. Today's biggest looser and gainer not showing."
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very rost app. Since last two days, I am tried to unfreeze account on your IVR no. The call was disconnected automatically when enter D. O. B."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Superb. Everything what you need. User friendly interface."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very Nice"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Pathetic interface"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Worst app, quantity is not showing in watchlist, i have told multiple times but problem not solved yet."
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Awesome"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"मत युज करो रोज मेरे साठ रुपये डेबिट हो रही हे किस बात के कट हो रही है कोई बता नही रहा app mein dekhne ke liye bhi paise lagte Hain"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Very nice"
"Paytm Money: Stocks, MF, IPO","Unknown",5,"Super"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Costumer service very 😞 this account"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"This is fraud app Don't use this app"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Very bed"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Poor service do not trade in this platform please"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Horrible customer support..unstable app..no response for customer care at all"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"Brokerage charges are too much compared to industry standard Rs20 per order"
"Paytm Money: Stocks, MF, IPO","Unknown",1,"New UI is so bad and the UX also sucks"
